,patch_het,a,species,patches,r_temp,beta_temp,sigma_env_temp,disp_temp
551,0.399199938,0.155013067,96,12,0.117455451,0.004809088,0.323906783,0.268771213
552,0.464399661,0.582230059,59,38,0.094311146,0.047897694,0.151342878,0.473654496
553,0.223869258,0.08729878,81,59,0.225619466,0.04230667,0.198832334,0.450614481
554,0.396678776,0.572926687,89,84,0.229550892,0.025772805,0.210079666,0.359707221
555,0.494310042,0.450534479,115,63,0.133193197,0.026400716,0.080856277,0.487832258
556,0.470497024,0.119173853,78,68,0.129325005,0.046022527,0.2359258,0.460378519
557,0.281626748,0.668485325,120,68,0.060675831,0.031002636,0.119760305,0.198229658
558,0.055968476,0.517420201,57,76,0.157799931,0.045271423,0.347833745,0.377629416
559,0.004531934,0.706931238,82,24,0.110647794,0.006382915,0.365636914,0.377132841
560,0.4084135,0.067339516,75,11,0.165132107,0.008302373,0.302129659,0.3753613
561,0.170576944,0.146478059,31,48,0.095307411,0.003624749,0.081620921,0.449035857
562,0.242945794,0.689516796,96,30,0.029669228,0.028447718,0.360303992,0.10321073
563,0.472238807,0.698700442,70,54,0.026389854,0.031951505,0.330602434,0.082774268
564,0.037859238,0.279359113,65,62,0.029295032,0.01748139,0.362482112,0.255073172
565,0.353363152,0.575045295,122,73,0.182954988,0.040154166,0.145790078,0.008717905
566,0.003711201,0.290705129,103,41,0.181024251,0.024726808,0.295716365,0.019963073
567,0.223210881,0.203760876,102,55,0.246191651,0.042216052,0.367609876,0.071291658
568,0.383506553,0.669793724,46,28,0.204739974,0.038188245,0.16492402,0.045941123
569,0.267062715,0.449665247,95,55,0.024307272,0.046421103,0.181182201,0.101589995
570,0.409315954,0.378310739,116,30,0.246888213,0.043667403,0.22777899,0.44806399
571,0.024023786,0.572647234,95,31,0.242447171,0.035832763,0.180074646,0.222533845
572,0.470214667,0.400492958,125,26,0.02398592,0.004139234,0.325035504,0.335488401
573,0.145416477,0.523683872,126,69,0.187636602,0.008003698,0.409911921,0.008554222
574,0.129906643,0.064331773,116,83,0.107966145,0.005383077,0.12293876,0.394143098
575,0.299284282,0.376224078,108,57,0.201260054,0.03939267,0.213211475,0.490932924
576,0.307509957,0.390166667,42,61,0.237951583,0.007823763,0.157269339,0.184798833
577,0.239369847,0.580624668,41,28,0.053925268,0.027058824,0.304607009,0.154074961
578,0.077461476,0.056741214,87,78,0.179785973,0.000321978,0.089457942,0.484009326
579,0.010757933,0.534245527,108,77,0.011184828,0.021835237,0.095418204,0.281701474
580,0.05017375,0.274335255,112,24,0.123538528,0.048886679,0.088817954,0.472829751
581,0.378538227,0.122593629,68,54,0.142970886,0.044119779,0.32714168,0.117545836
582,0.045938355,0.025954702,92,45,0.231214133,0.023432018,0.164737135,0.148996907
583,0.257789441,0.702250827,36,89,0.046093605,0.008014723,0.37330543,0.376726536
584,0.427571525,0.03727836,41,38,0.141050209,0.014421861,0.36530089,0.443788233
585,0.190325354,0.690258236,64,81,0.089745339,0.041323972,0.19451171,0.247510303
586,0.0436654,0.226951098,119,30,0.098762574,0.040139249,0.450476543,0.413159841
587,0.384487638,0.086046624,53,83,0.012643313,0.025824499,0.398596579,0.387752027
588,0.207321128,0.683942152,90,42,0.0673322,0.030965481,0.227884659,0.066594624
589,0.482308961,0.309395494,91,52,0.154795847,0.040490204,0.426900826,0.110331623
590,0.295696633,0.48739634,43,31,0.201598846,0.016781439,0.057119536,0.313817507
591,0.487386521,0.454891981,60,37,0.21880039,0.0251388,0.402493798,0.376165226
592,0.129479656,0.23977052,109,37,0.168717581,0.010376288,0.304876034,0.231146912
593,0.369064324,0.549145674,71,38,0.191059688,0.025190616,0.083351087,0.012483433
594,0.466637124,0.356158197,96,28,0.039996984,0.029622885,0.499261067,0.49068436
595,0.250856185,0.119650284,43,45,0.161373017,0.045818025,0.31667066,0.155750956
596,0.456692877,0.739722222,70,87,0.168168998,0.00553508,0.203049379,0.015059204
597,0.383134252,0.479362309,98,34,0.178195479,0.018596323,0.468009891,0.478879606
598,0.491792427,0.026273593,42,44,0.169447076,0.048178719,0.365090607,0.494584987
599,0.432874381,0.677981536,42,72,0.018568805,0.027782849,0.376436209,0.283740272
600,0.058159123,0.587397037,70,16,0.244267442,0.04437158,0.259650928,0.269755607
601,0.24308313,0.498011827,83,42,0.107759955,0.018771724,0.23327918,0.430909043
602,0.252958021,0.341416018,123,72,0.194862093,0.02152575,0.091495173,0.127490579
603,0.200075144,0.735179363,43,40,0.054428513,0.029974365,0.221859699,0.233577538
604,0.470315155,0.533627935,34,52,0.012623245,0.02673219,0.181153317,0.111051253
605,0.003213116,0.141608963,86,10,0.155538339,0.044127278,0.247489123,0.348807852
606,0.220179226,0.590683513,84,36,0.040115975,0.029796467,0.258897849,0.474201794
607,0.321925524,0.129351422,51,50,0.124666686,0.041800795,0.397264133,0.330953183
608,0.084458239,0.163584825,111,52,0.061795267,0.046350949,0.416397355,0.47648438
609,0.095680779,0.471006671,129,62,0.107008944,0.004770714,0.201358776,0.074931451
610,0.148815062,0.399963973,82,50,0.230223364,0.000647788,0.324497048,0.077896031
611,0.185609037,0.701031482,49,73,0.223695478,0.045397578,0.354500768,0.09791633
612,0.175636254,0.405048202,66,73,0.020364867,0.03211902,0.342040738,0.206190806
613,0.366950945,0.234481906,123,70,0.190849013,0.031561807,0.413825273,0.360153023
614,0.206633174,0.08699403,104,26,0.229419998,0.044840542,0.168170812,0.006648842
615,0.085123503,0.357763617,102,89,0.130520554,0.0416338,0.412883582,0.105709321
616,0.214878098,0.333426706,85,24,0.218315732,0.038776378,0.106804412,0.46253872
617,0.118962527,0.396781108,108,31,0.091467008,0.034652917,0.45703767,0.14542923
618,0.243146845,0.162133248,84,86,0.044816938,0.026783779,0.371889256,0.122280265
619,0.439739732,0.178072529,42,40,0.167670613,0.032391538,0.302690978,0.49483852
620,0.269947202,0.043390557,106,85,0.226728607,0.027579281,0.144851359,0.29111506
621,0.145694326,0.193181927,71,65,0.031022731,0.027715326,0.253699958,0.320107747
622,0.138372711,0.079960605,36,60,0.182341746,0.001903736,0.49051653,0.32353921
623,0.374663985,0.015231618,127,45,0.197788552,0.033721338,0.387748764,0.41207635
624,0.420302174,0.299427663,105,58,0.103695614,0.029774409,0.494648938,0.02733823
625,0.214022905,0.157643764,89,29,0.095975565,0.006772008,0.091552525,0.31923197
626,0.15630131,0.621506189,130,90,0.002332698,0.046500566,0.116478623,0.091881546
627,0.480930114,0.024902311,107,77,0.161959172,0.026713584,0.383044446,0.24833145
628,0.43608631,0.672301308,105,19,0.026415842,0.046084142,0.382663854,0.423117165
629,0.233178228,0.65876914,120,18,0.015624027,0.020164687,0.443498526,0.434554382
630,0.48939907,0.008779024,96,27,0.140977127,0.011554327,0.273851671,0.227974784
631,0.449467604,0.438662335,71,26,0.179020035,0.02769431,0.346412222,0.140298094
632,0.268082366,0.564821653,51,89,0.031785338,0.02434225,0.098576179,0.393770925
633,0.350158732,0.497196773,95,26,0.141698638,0.022972139,0.124197761,0.205765525
634,0.020805466,0.446813822,105,80,0.147448059,0.012946095,0.247418719,0.137587229
635,0.120905475,0.417520467,128,18,0.125665192,0.014940777,0.347730084,0.250022903
636,0.286269496,0.651458704,115,64,0.009925324,0.005859922,0.310186752,0.402539808
637,0.361882207,0.706055963,30,62,0.093688336,0.02664565,0.36233324,0.327571407
638,0.462752902,0.349251358,102,90,0.113237414,0.037939184,0.215775917,0.391609109
639,0.144688965,0.012130435,35,54,0.135264815,0.024565385,0.460954803,0.097592631
640,0.154193324,0.175814217,86,27,0.158184065,0.009730011,0.41536748,0.401587338
641,0.457999405,0.390501679,76,24,0.234709068,0.036725041,0.283808512,0.030520125
642,0.367394301,0.685095674,121,55,0.171580124,0.012948529,0.223535736,0.470154637
643,0.061968049,0.079677941,50,59,0.037570379,0.035326789,0.259823067,0.052807676
644,0.25034505,0.68967232,117,31,0.152440068,0.047583139,0.146847658,0.066233217
645,0.44793399,0.384473164,41,63,0.145131023,0.041535893,0.264282576,0.271687094
646,0.344323243,0.476880739,33,82,0.109163843,0.047046491,0.299592393,0.278375432
647,0.218279196,0.160838598,57,35,0.117685069,0.031892023,0.413824142,0.426506891
648,0.016417001,0.189108941,118,36,0.061961583,0.029997532,0.483482124,0.252438688
649,0.075984115,0.122573652,110,24,0.011065063,0.012760618,0.459000358,0.104305536
650,0.49879235,0.559263384,54,79,0.228072625,0.007574619,0.32363037,0.026294172
651,0.168701009,0.410775599,79,20,0.043925435,0.038994498,0.476946658,0.104615852
652,0.461561178,0.538029648,80,67,0.224970213,0.003183374,0.200424573,0.48313744
653,0.430913896,0.454739977,65,72,0.233202698,0.040145627,0.243187235,0.363278347
654,0.13352147,0.073094951,60,53,0.24366785,0.031731131,0.395513221,0.141941627
655,0.319215633,0.03143594,99,34,0.195807011,0.020886485,0.406389063,0.395667212
656,0.075274732,0.467402552,66,85,0.167395079,0.018334577,0.270131897,0.386285961
657,0.07812072,0.318252808,59,60,0.037384466,0.007304892,0.065486243,0.169456499
658,0.474071143,0.32206522,89,20,0.204883924,0.0494251,0.425790425,0.335176371
659,0.351751449,0.096813207,106,31,0.171582037,0.045183707,0.233618383,0.202457825
660,0.313783667,0.548153351,50,38,0.178352616,0.042002078,0.07861898,0.279136044
661,0.059974956,0.091430619,94,21,0.04428524,0.022193261,0.379815483,0.218990911
662,0.211236708,0.199979848,127,36,0.078696781,0.000680404,0.181478975,0.093973017
663,0.254402242,0.747153643,107,22,0.068653122,0.031541646,0.351753671,0.152473448
664,0.491851976,0.452161234,35,13,0.0833761,0.043155911,0.226814765,0.429079209
665,0.46937311,0.657666161,39,56,0.230433974,0.025729932,0.058713543,0.146513891
666,0.060126131,0.128390821,42,60,0.151448624,0.016500079,0.245611241,0.23862408
667,0.071175401,0.595233663,128,27,0.105485714,0.04543806,0.383185416,0.404035454
668,0.303597473,0.139045093,126,57,0.178799807,0.014238292,0.343020196,0.15864403
669,0.087443152,0.507992196,127,57,0.095055549,0.036786679,0.058431846,0.282898155
670,0.038583661,0.65644368,114,79,0.082263403,0.00699976,0.163337273,0.334994517
671,0.005771089,0.615545774,34,13,0.104439751,0.015827346,0.10207399,0.096424803
672,0.495938188,0.621504001,56,21,0.088358055,0.006713481,0.243659282,0.041549808
673,0.223962296,0.627814949,120,55,0.169030096,0.015110642,0.120251838,0.005990871
674,0.275348357,0.126565344,130,59,0.224531526,0.001671418,0.353989758,0.088408231
675,0.018616955,0.298127716,95,68,0.136839004,0.035105806,0.444011667,0.251808104
676,0.093463449,0.052505835,127,79,0.127961132,0.022699624,0.257839256,0.257134923
677,0.340184879,0.111955313,62,84,0.047955839,0.044058358,0.100476283,0.105937097
678,0.205108132,0.540772103,130,90,0.161915096,0.036799204,0.340312075,0.230301558
679,0.127374122,0.424871896,63,73,0.084233657,0.030227661,0.32581819,0.153213294
680,0.174122636,0.421827575,91,36,0.153437215,0.036021199,0.305755786,0.381734648
681,0.36671003,0.37583967,56,53,0.153906243,0.016839561,0.088373679,0.368259313
682,0.357089937,0.275007262,84,48,0.012844235,0.011123281,0.495825572,0.098317905
683,0.163259004,0.49690416,57,14,0.225605687,0.018164387,0.396738706,0.498986916
684,0.463812683,0.121180015,126,90,0.208738603,0.046313405,0.208082013,0.429262516
685,0.109637383,0.456493905,41,85,0.025939351,0.008983868,0.429502275,0.465234539
686,0.091492716,0.181663487,114,36,0.087142331,0.040908935,0.10461113,0.306095422
687,0.439475304,0.593436057,118,84,0.057739303,0.02168083,0.328576715,0.158746461
688,0.449566379,0.210640169,108,30,0.223683786,0.018089522,0.320123513,0.40709735
689,0.317213523,0.676485945,98,48,0.225731297,0.040398446,0.479995666,0.163493387
690,0.454994173,0.491460438,127,26,0.014680918,0.033925207,0.083787528,0.003911102
691,0.29133631,0.578543092,89,47,0.069047317,0.023655813,0.253212457,0.188414606
692,0.243467153,0.67712695,36,64,0.074295528,0.038003439,0.106448488,0.419395468
693,0.478108964,0.539665968,74,81,0.040989929,0.032999158,0.384241304,0.376962208
694,0.464925139,0.344471016,56,24,0.004721168,0.040659472,0.480114047,0.363498188
695,0.249325057,0.563972282,67,32,0.129206962,0.048733593,0.297806181,0.074331406
696,0.460739165,0.631701401,65,15,0.076023742,0.048136173,0.210903245,0.195529532
697,0.270609248,0.352434241,75,66,0.232904891,0.014234377,0.087186982,0.305702731
698,0.203921867,0.00769571,89,67,0.23329062,0.030310218,0.263452093,0.149925368
699,0.033428999,0.493054605,56,28,0.100978271,0.03829135,0.331723733,0.018899585
700,0.063624922,0.690447406,77,72,0.178013506,0.006115198,0.172768885,0.051341208
701,0.29994056,0.055553502,128,76,0.172955369,0.004658901,0.232547451,0.393420185
702,0.496383523,0.185126382,123,69,0.029376106,0.03573458,0.311676368,0.129765481
703,0.013644368,0.497430374,129,89,0.196293657,0.017560275,0.423479631,0.315004561
704,0.405200504,0.306682398,34,29,0.063140331,0.04976765,0.420081575,0.497105715
705,0.296266872,0.672470756,74,88,0.204622618,0.044243249,0.329802632,0.25762669
706,0.408076682,0.047350137,31,86,0.142064852,0.042711098,0.367486457,0.049256266
707,0.067403228,0.656805824,54,27,0.110074281,0.015125982,0.149041926,0.405657576
708,0.272599547,0.686013219,103,51,0.179413105,0.038114736,0.495449624,0.414662731
709,0.252056791,0.345566942,64,21,0.003728833,0.025736581,0.238110374,0.255935799
710,0.020374035,0.389873086,95,86,0.038660031,0.044592423,0.379512715,0.133115614
711,0.458907815,0.250249266,33,85,0.109109138,0.040424315,0.483402841,0.265281497
712,0.416391691,0.287223855,93,70,0.169477313,0.010964936,0.382843586,0.155194864
713,0.435189698,0.051723704,48,42,0.150653066,0.043366484,0.348865837,0.062560833
714,0.467939014,0.18394617,31,13,0.069985509,0.010329929,0.238139868,0.293488631
715,0.012419944,0.493909752,100,32,0.026257999,0.03487099,0.381824733,0.349621542
716,0.360070098,0.320971189,32,65,0.072573127,0.031813159,0.120521052,0.323454136
717,0.252698302,0.216571015,95,37,0.089710976,0.022030298,0.212457026,0.217101315
718,0.491689679,0.286869722,74,47,0.070673676,0.026353777,0.378387025,0.455135285
719,0.474789453,0.236406948,67,56,0.034243364,0.000743626,0.48468669,0.420386684
720,0.113697942,0.180379953,67,14,0.084377399,0.035430286,0.455509057,0.119272592
721,0.291370215,0.240625342,102,68,0.039662464,0.009597248,0.376341996,0.207758651
722,0.410680001,0.29844461,58,89,0.102814176,0.015580846,0.184614716,0.169731746
723,0.156084841,0.619739789,53,57,0.184634468,0.005071201,0.239942783,0.419504878
724,0.095005854,0.596625623,108,54,0.125222883,0.022589842,0.35364448,0.14178763
725,0.142108303,0.055558141,120,27,0.13930738,0.003349106,0.330398927,0.219702921
726,0.109929627,0.376834786,51,19,0.19938625,0.033784427,0.455846201,0.113366292
727,0.305095376,0.301854206,106,76,0.072197761,0.035044104,0.40093924,0.346090946
728,0.004951983,0.172807044,63,62,0.038474077,0.012105262,0.431720231,0.102727878
729,0.441246641,0.056887573,60,37,0.025033217,0.008831691,0.093885079,0.418081308
730,0.239560984,0.213066691,120,65,0.065840457,0.010344297,0.39280461,0.025332265
731,0.181486097,0.571555659,36,77,0.007165268,0.008264867,0.099885455,0.425008639
732,0.243680984,0.643757055,107,61,0.144244474,0.033292651,0.185418621,0.47683415
733,0.148162507,0.482668194,40,27,0.044716367,0.000470266,0.298470874,0.477279623
734,0.020994868,0.168979748,121,54,0.180999857,0.008955741,0.363315107,0.140131322
735,0.379995003,0.419310239,59,75,0.215189559,0.018905463,0.307275864,0.479772471
736,0.494230728,0.375643926,122,62,0.028356825,0.045786467,0.079860024,0.28236415
737,0.149172219,0.163244515,75,22,0.207512326,0.045791702,0.392490039,0.19761277
738,0.259462436,0.385844195,85,31,0.212572439,0.024692935,0.415750554,0.162324792
739,0.096069407,0.496063303,30,28,0.192681814,0.041277712,0.231386313,0.249702589
740,0.351811242,0.403417187,119,63,0.126047938,0.008939243,0.182601379,0.474509087
741,0.441560175,0.653246158,86,11,0.134550962,0.017982541,0.234604419,0.411938372
742,0.277633503,0.200312518,60,76,0.204168053,0.004054989,0.162800914,0.41056395
743,0.099126164,0.511022707,47,76,0.15329357,0.027245176,0.304203109,0.18237065
744,0.230387011,0.658396423,55,57,0.086111389,0.00230565,0.146797575,0.409634909
745,0.346179201,0.598831417,98,73,0.232319109,0.036064749,0.191125173,0.385137107
746,0.406517302,0.059514397,113,73,0.012981917,0.011400297,0.13713808,0.091299738
747,0.25839847,0.234184469,126,76,0.171188203,0.040468709,0.105097767,0.109337849
748,0.227782066,0.157942065,49,24,0.212416876,0.015253496,0.366639685,0.48445414
749,0.395295031,0.589734852,87,63,0.129143866,0.040965853,0.317160023,0.441107433
750,0.25355333,0.232889218,114,84,0.153881924,0.016861496,0.073341394,0.36295279
751,0.482376417,0.634285564,46,88,0.037891095,0.012506222,0.135708484,0.341353382
752,0.282534337,0.305091988,103,32,0.247030045,0.041262894,0.481716944,0.407096526
753,0.161003935,0.416720912,79,58,0.177761142,0.028841761,0.156328713,0.227728681
754,0.147286739,0.164162513,129,19,0.200621659,0.022705225,0.072723581,0.302560778
755,0.424999068,0.309840853,41,39,0.017718735,0.032658368,0.275397634,0.353416143
756,0.426611877,0.061837531,121,18,0.179636381,0.032122489,0.210554223,0.350859178
757,0.356612007,0.247825373,126,78,0.043892581,0.022582343,0.417644606,0.250586607
758,0.005087164,0.108477046,105,30,0.106476624,0.016934728,0.072326607,0.177361696
759,0.191523738,0.355832327,103,56,0.089929334,0.032878231,0.052210729,0.091927356
760,0.018563813,0.698740957,92,24,0.230727313,0.005059835,0.435355661,0.222978197
761,0.107970598,0.578006428,104,63,0.214494797,0.007901361,0.480027263,0.430384204
762,0.23617084,0.22279186,42,77,0.138751099,0.007538788,0.485180204,0.497604591
763,0.055638359,0.544319557,61,89,0.047360407,0.048307651,0.432355148,0.048509239
764,0.489891125,0.705340958,38,45,0.209120496,0.025679497,0.495248032,0.026818016
765,0.05321507,0.450006814,121,36,0.196338733,0.047157435,0.403710098,0.166981364
766,0.486560776,0.727940457,71,75,0.144728677,0.022772458,0.263436203,0.055112878
767,0.179039377,0.162587486,108,16,0.115302754,0.00881931,0.116880438,0.341060655
768,0.491083634,0.522477171,78,55,0.109299912,0.009647138,0.08174052,0.425500199
769,0.41636744,0.338847651,37,29,0.143073892,0.045237714,0.323373158,0.422334338
770,0.058928684,0.239706152,80,47,0.020597953,0.038487256,0.196990548,0.024897559
771,0.435990705,0.703062862,64,81,0.142657292,0.022728153,0.437784009,0.262404897
772,0.231333352,0.140812557,58,45,0.106754022,0.026668682,0.356798062,0.481573612
773,0.053479352,0.375449423,130,16,0.185202576,0.040258965,0.070010332,0.117399784
774,0.304524362,0.557080442,120,60,0.199176955,0.033728197,0.492394007,0.018585602
775,0.275432884,0.082205966,37,74,0.022503239,0.025737549,0.491921205,0.180426602
776,0.260460284,0.358913342,52,33,0.238127531,0.000774816,0.34609479,0.123438282
777,0.396269211,0.656428866,38,39,0.040402637,0.023513121,0.412731535,0.273352313
778,0.075420068,0.681603039,70,72,0.060992853,0.026914441,0.221063384,0.322675684
779,0.040311532,0.469667826,59,55,0.140445059,0.045147754,0.37437317,0.184677864
780,0.361820848,0.740166123,81,79,0.23324349,0.016267392,0.151163635,0.066210545
781,0.365984906,0.467159317,38,33,0.083287001,0.001637825,0.080916579,0.107798599
782,0.335859604,0.331015543,114,52,0.062092809,0.007877837,0.316801725,0.393001475
783,0.132881844,0.298233083,81,58,0.219699743,0.00824393,0.412968344,0.462981458
784,0.496895999,0.002336338,128,32,0.187402232,0.032510717,0.42996318,0.444735646
785,0.033130591,0.574652384,130,40,0.241537102,0.040907626,0.123275591,0.033965794
786,0.214166462,0.338664654,105,82,0.013704411,0.046444007,0.425335335,0.314230491
787,0.056560462,0.339302422,71,67,0.113709053,0.022350932,0.361074584,0.176351954
788,0.409546266,0.601586592,108,22,0.147702726,0.044689701,0.396307944,0.340663709
789,0.305399525,0.418985492,56,38,0.012655143,0.002961667,0.307806785,0.458143014
790,0.036462863,0.062077018,57,55,0.241777279,0.032861394,0.10609404,0.06462419
791,0.320543668,0.18475273,46,67,0.103943774,0.012913706,0.466140345,0.131857231
792,0.285752721,0.108217038,111,66,0.113223892,0.01227847,0.298886348,0.210092309
793,0.363582171,0.643959424,52,48,0.071621377,0.037122007,0.222313445,0.360968694
794,0.226056983,0.741338278,36,59,0.198259466,0.013138114,0.411013442,0.400937507
795,0.091904354,0.677926277,98,89,0.067525344,2.58E-05,0.42349901,0.453489611
796,0.447871263,0.349746001,67,10,0.001798847,0.009720906,0.332913004,0.480784208
797,0.300550974,0.469919661,122,30,0.248226791,0.007970795,0.141658649,0.193816023
798,0.211838677,0.668147589,38,72,0.041219799,0.00511091,0.087302698,0.050323766
799,0.030802518,0.443909633,34,50,0.205539207,0.022721404,0.188803101,0.264994322
800,0.246806453,0.720617264,74,32,0.06499461,0.040558649,0.142524775,0.218930211
801,0.016603323,0.195655577,40,78,0.156760602,0.039161951,0.376657193,0.150051998
802,0.358257057,0.480095879,55,80,0.154768399,0.017010141,0.136561544,0.469830284
803,0.00572739,0.7463065,114,54,0.03056754,0.006403764,0.416314386,0.208028158
804,0.390657044,0.168321977,84,67,0.098087832,0.001914072,0.165168021,0.219440737
805,0.44485589,0.028385989,99,27,0.005969563,0.00386107,0.483573681,0.183290349
806,0.432921828,0.006585229,111,78,0.202442143,0.012666436,0.492090586,0.412645393
807,0.26401911,0.447807773,123,40,0.120464185,0.028993901,0.402609267,0.351891148
808,0.436321307,0.136845969,33,84,0.135442026,0.035476485,0.155900068,0.303978246
809,0.237905636,0.599232823,127,62,0.072123802,0.038932475,0.486930264,0.212637841
810,0.159598454,0.749319718,63,10,0.12903125,0.027182598,0.246877679,0.040203749
811,0.172546012,0.293356108,55,13,0.097731248,0.009438099,0.310787574,0.007460066
812,0.33525512,0.602900457,112,23,0.07307069,0.004359889,0.425544326,0.129251233
813,0.298625265,0.086690133,130,16,0.103360124,0.003399426,0.196577508,0.410991334
814,0.250971259,0.526849733,112,30,0.214551515,0.007513887,0.482697201,0.342060095
815,0.394337012,0.048043996,113,73,0.219310747,0.034748973,0.42628197,0.480466046
816,0.401495264,0.390294238,100,61,0.141017653,0.028574407,0.429930299,0.108303603
817,0.335195761,0.490153604,108,59,0.096542253,0.0445789,0.32784083,0.481973811
818,0.477264458,0.131025103,34,42,0.02363839,0.038939168,0.310331826,0.278522223
819,0.270369718,0.048903738,54,69,0.031296096,0.037792773,0.347736388,0.426335225
820,0.349224611,0.241633483,130,58,0.040873708,0.030931362,0.101908798,0.185596069
821,0.073095821,0.388909047,112,69,0.076092882,0.020052828,0.088711195,0.402643642
822,0.286234799,0.187545462,86,85,0.138837686,0.049286144,0.424312712,0.364459265
823,0.086034062,0.320134807,80,51,0.142246964,0.026279504,0.232833732,0.384090739
824,0.401636934,0.156855069,81,83,0.1757279,0.022276153,0.352907036,0.159476793
825,0.330345646,0.310600217,67,47,0.167801919,0.009498063,0.196175837,0.096642049
826,0.379772615,0.661514462,66,74,0.175643854,0.043294075,0.1440169,0.140881492
827,0.407099587,0.612772124,96,75,0.137352996,0.009536466,0.100109389,0.152988545
828,0.379251782,0.174380002,118,72,0.155799958,0.037882744,0.412742402,0.112574784
829,0.197622528,0.022479659,102,44,0.036312562,0.029980562,0.131741624,0.338465305
830,0.461051914,0.693631166,42,18,0.12032357,0.011047112,0.432376514,0.383905763
831,0.136008386,0.320447467,84,17,0.156890355,0.011991644,0.241331606,0.451108651
832,0.284917423,0.056014723,31,50,0.023769941,0.037683877,0.431999406,0.179097364
833,0.065535292,0.102734209,106,23,0.199534389,0.037020458,0.140534891,0.161085445
834,0.283866828,0.295426056,34,26,0.011001832,0.045089188,0.190210866,0.287308199
835,0.075093621,0.729767296,36,69,0.166773573,0.038319222,0.29140043,0.066327715
836,0.03028936,0.677965318,91,41,0.129751316,0.032966708,0.310232431,0.25356414
837,0.304779771,0.048491251,74,72,0.058859653,0.034490502,0.362326181,0.026049134
838,0.388921478,0.698612149,31,25,0.050817935,0.038188853,0.49664569,0.042027149
839,0.31561331,0.34811458,114,61,0.154022561,0.010053703,0.496491838,0.071280695
840,0.032932044,0.485501788,125,36,0.050222321,0.046463362,0.305639098,0.018985184
841,0.127853988,0.264027578,49,71,0.021913884,0.015614161,0.383654998,0.287327197
842,0.380246931,0.412426175,130,31,0.080035215,0.01242645,0.274764957,0.175830827
843,0.062465276,0.720145143,117,50,0.087026382,0.016366512,0.184273594,0.395575301
844,0.259484984,0.145318439,99,58,0.080421589,0.013718425,0.36781876,0.40408125
845,0.34035409,0.132548501,32,42,0.078050179,0.036290462,0.212843402,0.238996054
846,0.164625229,0.103059032,130,39,0.148100499,0.043593999,0.342955563,0.23402595
847,0.266916709,0.708953793,65,74,0.113566193,0.015104946,0.362687791,0.290287311
848,0.434747222,0.623239,50,27,0.209427405,0.046776565,0.1657885,0.266589659
849,0.150015322,0.406925936,53,51,0.041682397,0.047315993,0.434721338,0.324042284
850,0.20954899,0.54634108,37,62,0.205999227,0.023289366,0.449289186,0.454642137
851,0.478678047,0.727287169,66,37,0.214406606,0.041017599,0.139295247,0.305865879
852,0.460986385,0.165524616,86,67,0.03436494,0.000516465,0.175735381,0.453483013
853,0.490424615,0.123448242,38,31,0.042121671,0.020477229,0.254166508,0.367869834
854,0.253271915,0.579671145,130,45,0.198149542,0.027941472,0.4634437,0.010224968
855,0.02801495,0.496374585,129,85,0.004942673,0.031926496,0.425802397,0.113624989
856,0.33430749,0.019323497,51,52,0.122633384,0.002749541,0.12680147,0.415164619
857,0.408424694,0.493378088,46,39,0.07229292,0.001412403,0.463466676,0.268800655
858,0.385372504,0.713038377,94,79,0.196255672,0.038727464,0.330511783,0.002038968
859,0.145629057,0.257015255,100,21,0.142931693,0.036580944,0.134453784,0.445465485
860,0.307501623,0.244778243,96,40,0.133384696,0.028956729,0.13331783,0.260710279
861,0.036856476,0.336093223,120,84,0.120681864,0.006509515,0.435995391,0.470712452
862,0.13025823,0.628739682,69,22,0.081984941,0.005042972,0.176699666,0.094595496
863,0.359291047,0.521484026,117,16,0.116334472,0.014885455,0.122479897,0.140572541
864,0.260553812,0.413853297,69,83,0.197176859,0.004352793,0.142417378,0.190889468
865,0.247189297,0.121300819,57,34,0.136360556,0.039117322,0.256289546,0.052273186
866,0.021961063,0.526528479,57,21,0.181780625,0.002095703,0.38325423,0.431227001
867,0.214709231,0.309042959,71,71,0.120772562,0.006264214,0.202719992,0.012676803
868,0.295748221,0.399809567,46,83,0.167834628,0.040746397,0.462501227,0.352186702
869,0.260779539,0.656712804,128,37,0.10698016,0.046493891,0.057786082,0.17176505
870,0.067981791,0.554332121,87,32,0.216111049,0.04527319,0.342631116,0.290098379
871,0.320955911,0.009678781,71,68,0.055106727,0.049214655,0.295630366,0.112091902
872,0.209434013,0.708965738,92,50,0.19919815,0.046386574,0.409449964,0.027164855
873,0.333875086,0.414408272,51,36,0.051712344,0.034373306,0.158643406,0.043382082
874,0.142914858,0.547956117,46,79,0.045642052,0.034164665,0.129692522,0.237297785
875,0.37387431,0.67800379,128,32,0.009460771,0.039791312,0.206130379,0.006157922
876,0.232971478,0.173775119,112,40,0.066406296,0.01368001,0.173528422,0.015701686
877,0.496710232,0.608267271,128,44,0.024232494,0.044020852,0.210090743,0.188721246
878,0.225538975,0.053140469,35,75,0.22837823,0.013646294,0.165191477,0.131109944
879,0.257340445,0.171494522,113,10,0.249251166,0.032825226,0.414870614,0.013401017
880,0.005482038,0.417712765,119,20,0.080709923,0.034548413,0.477294834,0.488467758
881,0.283688748,0.57470162,84,29,0.057983389,0.012609877,0.163023845,0.332325827
882,0.240257221,0.538667365,76,36,0.203047358,0.010163176,0.071111941,0.312021503
